gene	p_ebm	n_pep	abun	l2fc	color
Adam10	0.5690996391938977	5	276.2893799671	-0.04966211686270348	#C9C9C9
Adam12	0.3985375228633534	3	299.3661408061	-0.0670058372943482	#C9C9C9
Adam15	0.41041724818288483	2	62.643268125800006	0.14105015602015936	#C9C9C9
Adam17	0.15519704829122935	5	1054.3580398674	0.019166880375926332	#C9C9C9
Adam19	0.12416077406621391	4	273.44301642519997	-0.1709005436826428	#C9C9C9
Adam22	0.21978730090067605	5	591.238764844	0.022959713136166095	#C9C9C9
Adam23	0.7389531692896076	4	226.1473628662	-0.04653294012042016	#C9C9C9
Adam9	0.3455624157369517	5	420.6352252912	0.06163647966231069	#C9C9C9
Adamts4	0.8311999767580758	6	489.8124026644	-0.03806945536561931	#C9C9C9
Adap1	0.17585541785212952	4	299.8727097125	-0.12617057566428058	#C9C9C9
Adar	0.03008561533548804	6	654.169612551	0.17715151762288966	#CCCCFF
Adarb1	0.8091310000491068	5	565.5115212011	0.016053541047179067	#C9C9C9
Adat1	8.127823091969384e-5	4	384.7142764382	-0.18374254224662911	#FFCCCC
Adat2	0.03297660413650892	4	546.8820711786	-0.20501617189458174	#FFCCCC
Adat3	0.00992826142256137	6	298.1274049605	-0.24075102740255058	#FFCCCC
Adck1	0.7082790967352122	2	84.9333816458	0.05642938974320365	#C9C9C9
Adck2	0.07538247577094494	6	469.9653928725	0.1315734242621794	#C9C9C9
Adck5	0.031118139927998903	3	190.3337326605	0.2153845146397485	#CCCCFF
Adcy6	0.37519032707978	8	584.9722399438	0.12466856911364183	#C9C9C9
Adcy9	0.5592535731628707	1	121.8853230743	-0.05312807855841475	#C9C9C9
Adcyap1r1	0.6268241917348072	4	429.4328092302	0.012849431500447237	#C9C9C9
Add1	0.8859566394184691	10	1341.7846625104	-0.02751087267150324	#C9C9C9
Add3	0.631883909822	7	902.91159777	0.04642664752999212	#C9C9C9
Adgra3	0.7662956561128275	2	83.326924168	0.018362917859286055	#C9C9C9
Adgrl1	0.06270891368069252	4	189.7392400622	-0.18884025528494028	#C9C9C9
Adgrl2	0.7117716488437219	7	337.6750678501	0.007012667428382332	#C9C9C9
Adgrv1	0.15844844934976263	1	22.432957035	0.2982150835649499	#C9C9C9
Adh5	0.020779315771378492	7	467.9751525015	-0.1896221471985743	#FFCCCC
Adi1	0.013211573159705002	5	366.53288383989997	-0.22677375393364138	#FFCCCC
Adipor1	0.849645424590099	2	150.94981366579998	0.019887873498752807	#C9C9C9
Adk	0.004773303932732643	5	248.0670273485	-0.29668264463173255	#FFCCCC
Adnp	0.7111082136706091	4	416.6540116074	0.08294556031461837	#C9C9C9
Adnp2	0.7366580352094183	4	589.0474034722	0.03720420393371721	#C9C9C9
Ado	0.006890719530831015	6	473.22639794360003	-0.24206642909803933	#FFCCCC
Adpgk	0.03714641348086927	6	497.4981330918	0.21458297826328476	#CCCCFF
Adprh	0.06795840131645439	6	666.8872936603	-0.21072164810477917	#C9C9C9
Adprs	0.026672727972561813	4	413.35867783049997	-0.21803289719456787	#FFCCCC
Adrbk2	7.75404445869249e-4	4	155.3900820441	-0.2641170761593622	#FFCCCC
Adrm1	0.10842262451598017	4	315.3181510935	-0.17919092351201715	#C9C9C9
Adsl	0.008248906557820526	6	560.3843733845999	-0.22632694566909267	#FFCCCC
Adss1	0.15413149265918108	2	105.33235614360001	-0.11040845345259342	#C9C9C9
