WellsConcentration,inchi_key,single-cell hit for GFP,non-tox? for GFP,GFP.PrPko.count_ratio for GFP,membrane PrP-/GFP+ hit for GFP,membrane PrP,membrane GFP,cyto PrP,cyto GFP,smiles,cas_number,moa,gene_symbols[1],chembl_ids[1],pubchem_ids[1],SSEC PubChem CIDs annotation SSEC_set,PubChem CID,NSN-number,venn_cat_71767115,venn_x_coord_71767115,venn_y_coord_71767115,venn_cat_1791869146,venn_x_coord_1791869146,venn_y_coord_1791869146
1,RJZJEPYCJHLWQR-TUKIKUTGSA-N,0,1,-1.74241421251379,0,1.45957690078366,-0.0448123898425177,0.987016773047905,-0.377888114631822,CO[C@@H]1C(c2ccc(C#N)c(Cl)c2C)=NN2CC[C@H](O)[C@@H]12,1421375-26-9,Androgen receptor modulator,AR,CHEMBL3326454,71239417,MoA public,71239417,FE-82-TV45,,0.5,1,,0.2,0.5
1,WUADCCWRTIWANL-UHFFFAOYSA-N,0,1,-0.654038804090185,0,0.0123048040079425,-1.06668762616025,-0.497065532135728,-0.920538503545088,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,491-80-5,Androgen Receptor Antagonists;Steroid 5alpha-Reductase Inhibitors;PPARalpha Agonists;PPARgamma Agonists,AR,CHEMBL131921,5280373,,,,,0.5,1,,0.2,0.5
1,PCMORTLOPMLEFB-ONEGZZNKSA-N,0,1,-1.64844851100803,0,0.124242108847385,-0.0761596264685024,0.301246999539743,0.109280117381868,COc1cc(/C=C/C(=O)O)cc(OC)c1O,530-59-6,GABA(A) Receptor Agonists;Antioxidants;Alleviation of Cartilage Destruction,KEAP1,CHEMBL109341,637775,,,,,0.5,1,,0.2,0.5
1,RDSACQWTXKSHJT-NSHDSACASA-N,0,1,1.96047935290634,0,-0.34037992978594,-0.089556983273085,0.02145899544172,-0.465401485712589,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1,923032-36-4,MEK1 Inhibitors;MEK2 Inhibitors,MAP2K1,CHEMBL1236682,44182295,MoA public,44182295,HA-07-GO00,,0.5,1,,0.2,0.5
1,MRFOPLWJZULAQD-SWGQDTFXSA-N,0,1,1.24185763493209,0,-0.686608909876844,0.144484766046377,-0.711056496720505,0.0120668819846045,Nc1ccc(/C=C/C(=O)NCc2cc3cc(-c4ccc(C(=O)N5CCC(F)(F)CC5)cc4)cc(-c4ccc(F)cc4)c3o2)cn1,1643913-93-2,Allosteric inhibitor that degrades PAK4,PAK4,,117779453,,,,,0.5,1,,0.2,0.5
1,COTBDKMEUUNJTI-UHFFFAOYSA-N,0,1,-2.22679355132065,0,1.75239565243764,-0.181989874123037,0.959389696621891,-0.342666786616165,Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)NC(=O)c3ccc(Cl)cc3Cl)cc2)n1,1267610-30-9,PCTP (StARD2) Inhibitor,PCTP,,66958626,MoA public,66958626,MD-84-YS12,,0.5,1,,0.2,0.5
1,GKJZEKSHCJELPL-UHFFFAOYSA-N,0,1,0.153647538153289,0,-0.286456519675392,-0.507237398546422,-0.603117665230868,-0.517691687891897,Cn1cc(C(F)(F)F)nc1-c1ccc(OCC(O)CNCCOc2ccc(O)c(C(N)=O)c2)cc1,105737-62-0,ADRB1 antagonist,ADRB1,CHEMBL1256955,2685,,,,,0.5,1,,0.2,0.5
1,UUQMNUMQCIQDMZ-UHFFFAOYSA-N,0,1,-0.403059418484038,0,-0.716263190360098,-0.592044479973701,-0.81672990567358,-1.18047606814736,CNCCc1ccccn1,133206-34-5,Histamine H3 Receptor Antagonists;Histamine H1 Receptor Agonists,HRH1,CHEMBL1446813,2366,MoA public,2366,NA-58-YL85,,0.5,1,,0.2,0.5
1,QFWVGKDFYOXTQO-UHFFFAOYSA-N,1,0,5.39083113675092,0,-7.9570539738354,-6.96989062211454,-7.66752481366327,-5.54468534201532,CCCCCCCCCCCC(OC(=O)C(CCCCN(O)C(C)=O)NC(=O)c1coc(-c2ccccc2O)n1)C(C)C(=O)NC1CCCCN(O)C1=O,863507-43-1,Muscarinic M3 Receptor Ligands;Muscarinic M4 Receptor Ligands,CHRM3,CHEMBL499519,3013846,,,,AB,4,6.2,A,2,2.5
1,GQEOCXVLXYTOAW-HSZRJFAPSA-N,0,1,0.244899286875006,0,1.1872493976418,1.44664287441458,0.902021150451154,1.43215161750369,CO[C@@H]1CCN(c2nc(-c3c(C)ccc4[nH]nc(C)c34)nc3c2CN(c2c(Cl)c(C4CC4)nn2C)CC3)CC1(C)C,,C5a Receptor antagonist,C5AR1,CHEMBL3647004,71244786,MoA public,71244786,ZC-18-NW40,,0.5,1,,0.2,0.5
1,VJXBYUITQBTTQM-DSRNDQRRSA-N,1,0,15.5502573691585,0,-2.99990507078345,17.2058648014562,-6.16391835028631,23.8190990910251,CC[C@H](C)[C@H]1NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](CCSC)C(=O)N2)OC(=O)C[C@@H]1O,1278522-67-0,HDAC inhibitor (no hydroxamic acid),HDAC1,CHEMBL1836142,56602459,,,,AB,4,6.2,A,2,2.5
1,RUWCWTXHTOBJIA-NHCUHLMSSA-N,0,1,0.557174603866172,0,-0.155834835386965,0.350123160238555,-0.505905279132284,-0.23415132088459,CCCC[C@]1(CC)CS(=O)(=O)c2ccccc2[C@@H](c2ccccc2)N1,152802-07-8,Ileal Bile Acid Transporter (IBAT) Inhibitors,SLC10A2,CHEMBL2074988,9841699,MoA public,9841699,YA-78-MS95,,0.5,1,,0.2,0.5
