WellsConcentration,inchi_key,single-cell hit for GFP-GPI,non-tox? for GFP-GPI,GFP.PrPko.count_ratio for GFP-GPI,membrane PrP-/GFP+ hit for GFP-GPI,membrane PrP,membrane GFP,cyto PrP,cyto GFP,smiles,cas_number,moa,gene_symbols[1],chembl_ids[1],pubchem_ids[1],SSEC PubChem CIDs annotation SSEC_set,PubChem CID,NSN-number,venn_cat_1578008438,venn_x_coord_1578008438,venn_y_coord_1578008438
10,ZWAOHEXOSAUJHY-ZIYNGMLESA-N,0,0,16.4842930060844,0,-5.55880995797337,-6.73899483193976,-3.34079816605058,-6.07694618147006,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,003094-09-5,Pyrimidine Antagonists;Apoptosis Inducers;Thymidylate Synthase Inhibitors,TYMS,CHEMBL1130,18343,MoA public,18343,HE-79-ZF58,,0.2,0.5
10,SRVXSISGYBMIHR-UHFFFAOYSA-N,0,1,0.465508776060495,0,-0.776238523960277,-0.0380717198704147,-0.557912027370263,-0.0255700430349473,Cc1cnc(C(CC(=O)O)c2cc(Cl)cc(-c3cccc(CC(N)=O)c3)c2)s1,,Cathepsin A inhibitor,CTSA,,78426198,,,,,0.2,0.5
10,SWIBQBGATKMFJX-ULKXQASOSA-N,0,1,5.63291903800336,0,-2.83361344032193,-1.54960953975662,-2.57339196916853,-1.32618991966501,C[C@@H](C(=O)N(Cc1cccc(O)c1F)C1Cc2ccccc2C1)N1CCc2ccccc2[C@@H]1c1ccccc1Cl,610298-05-0,C5AR1 antagonist,C5AR1,,23518659,MoA public,23518659,FE-23-WP33,,0.2,0.5
10,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,0,1,-1.02473665739665,0,1.36209687039124,-0.0248117272492202,1.82596324607639,-0.268805611766046,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,106391-48-4,Antidiuretic,CA1,CHEMBL1788133,3440,,,,,0.2,0.5
10,YBKDMLFWQHJAMJ-UHFFFAOYSA-N,0,0,5.22665579499422,0,-4.26296589086021,-4.2880087991821,-3.14194068862285,-4.94254050143958,O=C(CCCCCNC(=O)c1ccc(OCc2ccccc2)cc1)NO,,Histone Deacetylase (HDAC) Inhibitors,HDAC9,CHEMBL162344,11810423,MoA public,11810423,CD-13-QZ32,,0.2,0.5
10,SJGLLGFHNAVMQI-XMMPIXPASA-N,0,1,-1.08566902564532,0,0.796594256426981,-0.0113291817950915,1.58453014961516,-0.101088404036883,CC(C)(O)CNC(=O)c1ccc([C@]2(c3ccc(-c4cnc(N)cn4)cc3)CCCO2)cn1,,ALOX5AP gene inhibitor,ALOX5AP,,73333749,,,,,0.2,0.5
10,HXITXNWTGFUOAU-UHFFFAOYSA-N,0,1,-0.0480982052791498,0,-0.148259974378176,0.138657235995408,0.0810681500296283,0.157605721018269,OB(O)c1ccccc1,98-80-6,Carbonic anhydrase inhibitor,CA4,CHEMBL21485,66827,,,,,0.2,0.5
10,WJIGGYYSZBWCGC-MRXNPFEDSA-N,0,1,-2.17948855729724,0,-0.864482897126505,-2.00256825980767,0.396302905584902,-2.07754960056505,NCC[C@@H](O)c1cccc(OCC2CCCCC2)c1,1141777-14-1,Retinoid Isomerohydrolase (RPE65) Inhibitors,RPE65,CHEMBL2107821,25221720,,,,,0.2,0.5
10,UTAJHKSGYJSZBR-UHFFFAOYSA-N,0,1,-2.6432351304713,0,1.0189665063428,0.775372741679135,1.88235529802528,0.904772468758498,COc1ccccc1C(=O)Nc1cccc(NC(=O)c2cccc(C)c2)c1,947914-18-3,KCNK3 gene inhibitor,KCNK3,CHEMBL1081188,46785920,MoA public,46785920,UE-99-BK94,,0.2,0.5
10,OEZAIJNKVSSLFH-QZHFEQFPSA-N,0,1,0.852829466075937,0,0.887786011526673,-0.70186175102872,1.38643486793653,-0.712333510035517,CC[C@H](C)COc1ccc([C@H](CO)NC(=O)[C@H]2C[C@@H]2c2cccs2)cc1,1286280-32-7,GPR88 agonist,GPR88,CHEMBL3403792,51348369,,,,,0.2,0.5
10,NAPHUBPIUWHFCT-UHFFFAOYSA-N,0,1,0.243725014006278,0,0.327690363947469,0.231466819710021,0.352036911118291,0.433960336521365,NC(CCc1ccccc1)P(=O)(O)O,89537-16-6,,LAP3,CHEMBL1090914,11127644,MoA public,11127644,SA-40-VR29,,0.2,0.5
10,BVQCFCYPFJOOAV-UHFFFAOYSA-N,0,0,13.1701108745939,0,-3.57533380647324,4.81950289102007,-2.78811833358888,5.81861411132519,CCCCNNC(=O)c1ccc(Br)cc1,537672-41-6,HDAC3 gene inhibitor,HDAC1,,4596836,MoA public,4596836,SC-41-DB58,,0.2,0.5
10,OMKBGTGZWMRDAZ-OAQYLSRUSA-N,0,1,0.674629179365734,0,1.00558081809542,1.89746683258539,1.41810182126844,1.8046350638212,CN(C)c1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCN(C(=O)OC(C)(C)C)CC3)s2)cc1,458558-79-7,MMP-13 (Collagenase 3) Inhibitors,MMP13,CHEMBL512061,44143582,MoA public,44143582,SB-93-ZT46,,0.2,0.5
10,HZASIAXCPXTISQ-NVXWUHKLSA-N,1,0,160.259381919572,0,-8.81538007878028,-11.5336024976191,-10.7101932638561,-11.6004429340988,COc1cc2nc(-c3cc(F)ccc3O)nc(N[C@@H]3CNC[C@H]3C(C)(C)O)c2cc1OC,1262849-73-9,Checkpoint Kinase 2 (Chk2) Inhibitors,CHEK2,CHEMBL1236782,135564841,,,,A,2,2.5
10,IOLRUMINDIUCLJ-RRFJBIMHSA-N,0,1,-1.08577999969358,0,0.84252243294819,2.22168599710818,1.56602771525621,2.24081121784592,CNC(=O)[C@@H](NC(=O)[C@H](c1ccc(OC)cc1)[C@H](CO)C(=O)NO)C(C)(C)C,205807-59-6,ADAM17 (TNF-alpha-Converting Enzyme (TACE) Inhibitors);MMP-13 (Collagenase 3) Inhibitors;MMP-1 (Interstitial Collagenase) Inhibitors;MMP-2 (Gelatinase A) Inhibitors;MMP-3 (Stromelysin 1) Inhibitors;MMP-9 (Gelatinase B) Inhibitors,MMP1,CHEMBL72511,9886977,MoA public,9886977,YC-38-GS65,,0.2,0.5
10,HIWQJAGWEWRIIP-UHFFFAOYSA-N,0,1,-1.80215009469482,0,0.414862234017347,-0.942657489689112,0.740960726367208,-0.884649510901044,CC1=C(C(=O)Nc2ccccc2C)C(c2ccco2)C2=C(CCCC2=O)N1,886358-51-6,GPR41 agonist,FFAR3,,11646235,MoA public,11646235,YD-28-FP18,,0.2,0.5
10,NMUMGBKBHOJAQD-UHFFFAOYSA-N,1,0,110.211290070073,0,-8.12783271688402,-10.4741105748579,-9.52109128384516,-10.373381611367,CN(C)c1ccc(C(=O)NCCCCCCCC(=O)NO)cc1,,Histone Deacetylase (HDAC) Inhibitors,HDAC9,CHEMBL143047,3812,MoA public,3812,QF-71-QI30,A,2,2.5
10,NTAVPKUNVZRIQP-ICSRJNTNSA-N,0,1,0.146071962460582,0,0.611766273444763,0.192549384363027,0.273614415247715,-0.0647945194464214,Cc1cc(C)n(-c2cc(-c3cnc4ccc(N[C@H]5CCC[C@H](O)C5)cn34)ccn2)n1,1146615-30-6,Activin Receptor Like Kinase 5 (ALK5 TbetaR-I) Inhibitors,TGFBR1,,,,,,,0.2,0.5
10,FLTBEMVEAFMWDD-UHFFFAOYSA-N,0,1,-0.593305659966404,0,0.0512896597554415,-1.16803294566148,-0.415322811662892,-1.25711532658157,CC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,117796-52-8,Histamine H1 Receptor Antagonists;Platelet-Activating Factor Receptor (PAFR) Antagonists;Non-Steroidal Antiinflammatory Drugs,HRH1,CHEMBL10971,60680,MoA public,60680,IB-88-LO32,,0.2,0.5
10,HMABYWSNWIZPAG-UHFFFAOYSA-N,0,0,-1.48073896526438,0,-3.06839284941134,-5.60875995825632,-0.376697693404846,-5.23591500919944,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,283173-50-2,Poly(ADP-ribose)polymerase-1 (PARP-1) Inhibitors;Poly(ADP-ribose)polymerase-2 (PARP-2) Inhibitors;DNA Repair Inhibitors,PARP1,CHEMBL1173055,9931953,MoA public,9931953,HB-90-QG69,,0.2,0.5
10,FPVKHBSQESCIEP-JQCXWYLXSA-N,0,1,-1.11120391269341,0,2.03309564941349,0.298827471067518,1.33136392185504,0.265438529880156,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O,53910-25-1,"Antimetabolites;Adenosine Deaminase Inhibitors;""Antimetabolites;Adenosine Deaminase Inhibitors""",ADA,CHEMBL1580,439693,,,,,0.2,0.5
10,HCYAFALTSJYZDH-UHFFFAOYSA-N,0,1,2.66694004974128,0,-2.3263686661172,-3.05968888635679,-2.64672127517139,-2.41928146260263,CNCCCN1c2ccccc2CCc2ccccc21,50-47-5,Sodium Channel  Blockers;Norepinephrine Transporter (NET) Inhibitors,SLC6A2,CHEMBL1696,2995,MoA public,2995,AE-64-ZG64,,0.2,0.5
10,IQFYYKKMVGJFEH-XLPZGREQSA-N,0,1,-0.560577173824593,0,0.76802394817058,-0.285133673493394,0.310446736304998,-0.247333699924168,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,1211376-53-2,Thymidine kinase 1 ligand;Thymidine kinase 2 ligand,TK1,CHEMBL52609,5789,,,,,0.2,0.5
10,UYZWTXQOSZVCEP-UHFFFAOYSA-N,0,1,-0.47129706105085,0,-0.166612126418109,-0.994628223812404,-0.579291314054779,-1.03640547663046,NC(=O)c1ccc(Nc2ncnc3ccsc23)c(OC2CCOC2)c1,952521-84-5,MAPK-Interacting Kinase (MNK) Inhibitors,MKNK2,,16752724,,,,,0.2,0.5
10,UBRKDAVQCKZSPO-UHFFFAOYSA-N,0,1,-1.50041677489414,0,1.56149847848609,-0.110652702112984,1.70015018251012,-0.126008660192321,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,100158-38-1,CHRM2 antagonist;Muscarinic M2 Antagonists,CHRM2,CHEMBL17045,107867,MoA public,107867,KE-46-GJ00,,0.2,0.5
10,IQVRBWUUXZMOPW-PKNBQFBNSA-N,0,1,0.963243599291917,0,0.254451235275775,0.14819011250353,-0.466524099812062,0.339754107494194,CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,155270-99-8,Adenosine A2A Antagonists,ADORA2A,CHEMBL431770,5311037,MoA public,5311037,RF-55-QO74,,0.2,0.5
10,GFWPWSNIXRDQJC-UHFFFAOYSA-N,0,1,-0.801083075783781,0,1.2858938906787,1.32424768289138,0.98116760169582,1.30421574982942,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)c(O)c3)oc12,417703-47-0,Phospholipase A2 (PLA2) Inhibitors;Non-Steroidal Antiinflammatory Drugs,PLA2G10,CHEMBL63226,5319895,MoA public,5319895,IE-88-IE68,,0.2,0.5
10,BJFSUDWKXGMUKA-UHFFFAOYSA-N,0,1,1.44363106401867,0,0.500576070695219,-0.397661112512186,-0.33902671502963,-0.469444705929461,COc1cc(-c2cn(C)c(=O)c3cnccc23)c(OC)cc1CN(C)C,,BRD7/9 inhibitor;BRD9 gene inhibitor,BRD7,CHEMBL3823101,117072549,MoA public,117072549,SD-96-TV83,,0.2,0.5
10,VDPYORASPBMPQL-LBPRGKRZSA-N,0,1,-0.875445104612481,0,1.19471189759834,1.857515627163,1.18898690187812,1.92116729051448,CC(C)OCCCNCC(=O)N1CCC[C@H]1C#N,,Dipeptidyl Peptidase IV (CD26;DPP-IV;DP-IV) Inhibitors,DPP4,,15480182,MoA public,15480182,CB-83-LF14,,0.2,0.5
10,LUZOFMGZMUZSSK-LRDDRELGSA-N,0,1,-0.264874906527816,0,0.742406381282482,2.2195836291074,1.00040867922668,2.75769303561148,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2c[nH]c3cccc(c23)N1C,132341-58-3,PKC agonist,PRKCA,CHEMBL27266,105000,,,,,0.2,0.5
10,LWJOLPZGUNUJFV-UHFFFAOYSA-N,0,1,0.861823867983949,0,0.835126442511024,-3.19732008395635,-0.385398146514154,-3.12932544302064,COCCCn1c(NC(=O)c2ccno2)nc2cc(CNc3ccccc3)ccc21,,ITK (EMT) Kinase Inhibitors,ITK,CHEMBL528989,44589795,MoA public,44589795,PD-50-SI33,,0.2,0.5
10,VRVJKILQRBSEAG-LFPIHBKWSA-N,0,0,14.1590990205424,1,-3.49831436525544,-2.70966025279716,-3.60425655219465,-2.70953444528167,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O,,CREBBP/ EP300 KAT inhibitor,CREBBP,,118958122,,,,B,6.2,2.5
10,AKGUXECGGCUDCV-UXBLZVDNSA-N,0,1,1.34880330827458,0,-1.07746205237137,1.67966612959612,-0.153078845808958,2.38247985625299,,,,,,,,,,,0.2,0.5
10,SFDROHXKTATJBI-UHFFFAOYSA-N,0,1,6.83054073691982,0,-3.33819866124064,-2.7723193560859,-2.48157685363682,-2.57683157273886,CC1(C)CN=C(N2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)S1,1454920-20-7,Inhibitor of MEN1 (Menin);MEN1 inhibitor,MEN1,CHEMBL3586090,72201085,,,,,0.2,0.5
10,WFZVSYFCDKGJEM-CRAIPNDOSA-N,0,1,15.1771891615086,1,-3.8726495453708,-2.00269449771392,-3.27176524626696,-1.26611799199327,,,,,,,,,,B,6.2,2.5
10,DSEIKQVUTKGLGT-UHFFFAOYSA-N,0,1,1.85848047153143,0,2.0036403864317,0.895706380763303,0.764122014682082,0.791775677799676,COC(=O)CN1CN(c2ccccc2)C2(CCN(Cc3ccc4ccccc4c3)CC2)C1=O,250685-44-0,OPRL1 agonist,OPRL1,CHEMBL1395252,3906780,,,,,0.2,0.5
10,FFGNNGLKJOEDAC-UHFFFAOYSA-N,0,1,8.75798186725485,0,-1.34786492511523,-0.99312370975298,-1.48753564417115,-0.736242031317735,N#Cc1cc(S(=O)(=O)N2C(=O)N(CCCCCN)C(=O)C2Cc2c[nH]c3ccccc23)ccc1Oc1ccc(N)cc1,528570-48-1,Somatostatin SRIF1A (sst2) Agonists,SSTR2,,10218629,MoA public,10218629,XB-06-FR63,,0.2,0.5
10,JCSGFHVFHSKIJH-UHFFFAOYSA-N,0,1,1.25578265075124,0,-1.67263695771368,1.84877674555961,-1.810132310324,3.22298044699676,Cn1cc(C2=C(c3ccc(Cl)cc3Cl)C(=O)NC2=O)c2ccccc21,280744-09-4,Glycogen Synthase Kinase 3 (GSK-3) Inhibitors,GSK3A,CHEMBL102714,176158,MoA public,176158,KF-39-KS09,,0.2,0.5
10,MXGWDBFUMHUPTG-SKZNYKRCSA-N,0,1,-3.83377118048373,0,-0.0234635789706308,-1.77097619807587,1.20336479725668,-2.1573475007095,C=C1NC(=O)[C@@H](C)NC(=O)CNC(=O)[C@H](Cc2c[nH]c3cccc(OC)c23)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2csc(n2)[C@@H](C)NC(=O)CN(C)C1=O,,GFM1 inhibitor;Apoptosis Inducers;Proteasome Inhibitors,GFM1,,11104823,,,,,0.2,0.5
10,TYMRLRRVMHJFTF-UHFFFAOYSA-N,0,1,-3.55323095309429,0,0.433505170261668,-0.168973930493875,2.45268264105133,-0.104104206434032,NCc1ccc(S(N)(=O)=O)cc1,12001-72-8,Carbonic anhydrase inhibitor,CA1,CHEMBL1201161,3998,MoA public,3998,ED-64-XM43,,0.2,0.5
10,HBMFSXMMRNCYAR-UHFFFAOYSA-N,1,0,166.478248225165,0,-9.19518126729397,-10.9956815723223,-10.9011391495556,-11.8084360922402,CC(C)NCCCNc1ccc(Nc2ncc(Br)c(Nc3ccccn3)n2)cc1,,Cyclin-Dependent Kinase Inhibitors,CDK4,,,MoA public,,HD-51-KD29,A,2,2.5
10,NYQXVKFKGJZIOC-UHFFFAOYSA-N,0,1,-3.47310686586251,0,3.08545005675253,-0.416176772342367,4.21767391739693,-0.700516729979121,Oc1nc2ccc(Cl)cc2c2nc(-c3ccccc3F)nn12,104615-04-5,GABA(A) BZ Site Receptor Antagonists,GABRA1,CHEMBL329502,135736240,MoA public,,QA-85-KO39,,0.2,0.5
10,SXKPGYKPQPYJER-UHFFFAOYSA-N,0,1,-1.33846444108046,0,-0.796056833905887,-5.18471292575861,-1.36065671860823,-5.3726992277896,CN1c2ccc([N+](=O)[O-])cc2N=C(c2ccc(C(=O)O)cc2)c2cc3c(cc21)C(C)(C)CCC3(C)C,188844-34-0,Retinoid RXR Antagonists,RXRB,CHEMBL326525,11755040,MoA public,11755040,SE-91-GB88,,0.2,0.5
10,GPMXUUPHFNMNDH-UHFFFAOYSA-N,0,1,-0.985266675690952,0,2.65184979806586,3.15186014952641,2.84648136924684,2.90949733989566,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,2062-77-3,,CYP2D6,CHEMBL1257039,5567,MoA public,5567,NA-41-VM30,,0.2,0.5
10,RZJQGNCSTQAWON-UHFFFAOYSA-N,0,1,-2.21575830862272,0,0.970651133587195,1.74993344577597,1.69053400311338,1.27780351151476,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,162011-90-7,,SC5D,CHEMBL122,5090,MoA public,5090,GD-35-AT02,,0.2,0.5
10,QEYZDQKYDMAJAJ-UHFFFAOYSA-N,0,1,-1.56945216335876,0,0.630580282487926,-0.618619770924817,0.310904831869671,-0.643079954520578,CN1CCN(Cc2ccc3c(ccn3S(=O)(=O)c3ccccc3)c2)CC1,1039308-16-1,5-HT6 Receptor Ligands,HTR6,CHEMBL1785059,44248103,MoA public,44248103,FE-19-SC91,,0.2,0.5
10,OVPNQJVDAFNBDN-UHFFFAOYSA-N,1,0,45.5866058614129,0,-8.90950248443028,-11.1033492741566,-10.5237896590202,-11.778617332148,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,844442-38-2,CDK1/Cyclin B Inhibitors;Apoptosis Inducers;Inhibitors of Signal Transduction Pathways;CDK2/Cyclin A Inhibitors,CCNA2,CHEMBL445813,11338033,MoA public,11338033,VD-36-DL89,A,2,2.5
10,FAZZYPIBZBGQSH-UHFFFAOYSA-N,0,1,-3.43046259414057,0,2.44577779895353,0.371414372471264,3.84575053511283,0.43374519508397,CCc1cccc2c1N(C)Cc1cc3c(cc1-2)OCO3,854847-61-3,"""AXIN auto-inhibition inhibitor;Wnt pathway activator"";AXIN auto-inhibition inhibitor;Wnt pathway activator",AXIN1,CHEMBL223713,44422459,MoA public,44422459,XD-39-GG64,,0.2,0.5
10,HJQILFPVRNHTIG-UHFFFAOYSA-N,0,1,-2.60597032775785,0,0.449943452133786,-1.1346060600426,2.06644729917595,-1.07707503347141,Cc1cccc(Oc2cnc(O)nc2)c1,41964-07-2,Lyn Kinase Activators;Lyn kinase activator,LYN,CHEMBL8030,39065,MoA public,39065,KB-72-ID36,,0.2,0.5
10,FJJLMFGGWNDUMR-SFHVURJKSA-N,0,1,-1.06956552759381,0,-4.33419808066368,-6.96187647246952,-2.44373806486358,-6.92942207440195,COc1ccc2cc([C@](O)(c3c[nH]cn3)C(C)C)ccc2c1,,Cytochrome P450 CYP17 (17alpha-Hydroxylase/C17-20 Lyase) Inhibitors,CYP17A1,CHEMBL1682887,9830288,MoA public,9830290,UF-61-QB73,,0.2,0.5
10,XEFQLINVKFYRCS-UHFFFAOYSA-N,0,1,-1.90960683360353,0,-1.47635556691098,-2.0615750962006,-0.638302406001551,-1.76498854580955,,,,,,,MoA public,5564,KE-67-JX61,,0.2,0.5
10,NEZONWMXZKDMKF-UHFFFAOYSA-N,0,1,0.311773814174266,0,-1.96460824633307,-2.13836647145622,-0.596479388555981,-1.8302575548938,CC(C)=CCC(O)C1=CC(=O)c2c(O)ccc(O)c2C1=O,11019-15-1,Apoptosis Inducers;TNF Expression Inhibitors;Non-Steroidal Antiinflammatory Drugs;Angiogenesis Inhibitors;Drugs Acting on Chemokine Receptors,PKM,CHEMBL29285,5208,,,,,0.2,0.5
10,OTJHLDXXJHAZTN-BYPYZUCNSA-N,0,1,-2.20653684339503,0,0.653195244902272,-0.738140963062206,1.38083029555358,-0.963099632562975,N[C@@H](CSCCB(O)O)C(=O)O,222638-67-7,"Arginase, Inhibitors",ARG1,,9877608,MoA public,9877608,HE-38-PB76,,0.2,0.5
10,IMZMKUWMOSJXDT-UHFFFAOYSA-N,0,1,-2.75378348485931,0,0.871954486506665,-0.210206119359203,1.61584998057079,-0.10423786332033,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,105878-73-7,Mediator Release Inhibitors,S100P,CHEMBL428880,2882,MoA public,2881,KC-10-LZ59,,0.2,0.5
10,PGSKODUPOMCUEJ-DLBZAZTESA-N,0,1,-1.47472558645671,0,-3.13758484027506,-4.16483350230197,-1.6357638198086,-3.77897767360481,CNC(=O)c1ccc2c(c1)nc(-c1ccccn1)n2[C@@H]1CCC[C@H](NC(=O)c2ccc(Br)s2)C1,,BCAT2 inhibitor,BCAT2,CHEMBL3808902,118988431,,,,,0.2,0.5
10,SDZRWUKZFQQKKV-CAPWMPRDSA-N,1,0,15.8487651550609,0,-7.45772733427961,-9.90767544200891,-5.5263937098146,-9.42211687346653,C=C1[C@@H](O)[C@@H]2/C=C/C[C@H](C)C(=O)[C@](C)(O)/C=C/C(OC(C)=O)[C@]23C(=O)N[C@@H](Cc2ccccc2)[C@@H]3[C@@H]1C,22144-77-0,actin polymerization,ACTA1,,6419417,,,,A,2,2.5
10,QRDAPCMJAOQZSU-KQQUZDAGSA-N,0,1,-0.139133727014037,0,0.283621298774014,1.08807695071794,0.540446233692867,1.27853158582551,Cn1cc(/C=C/C(=O)c2cccc(F)c2)cc1/C=C/C(=O)NO,852475-26-4,Histone Deacetylase 2 (HDAC2) Inhibitors,HDAC2,CHEMBL191089,11381449,,,,,0.2,0.5
10,NVYPANNIKFKQTB-UHFFFAOYSA-N,0,1,-1.4991884633288,0,-0.0893743756481493,-0.667196503593709,0.132891000042461,-0.663071910026345,CN1C2CC(OC(=O)c3c[nH]c4ccccc34)CC1C1OC12,122732-06-3,5-HT3 Antagonists,HTR3A,CHEMBL143197,14403147,MoA public,14403147,AE-13-WW30,,0.2,0.5
10,NVYPANNIKFKQTB-UHFFFAOYSA-N,0,1,-1.4991884633288,0,-0.0893743756481493,-0.667196503593709,0.132891000042461,-0.663071910026345,CN1C2CC(OC(=O)c3c[nH]c4ccccc34)CC1C1OC12,122732-06-3,5-HT3 Antagonists,HTR3A,CHEMBL143197,14403147,MoA public,14403147,NA-37-JQ54,,0.2,0.5
10,JZUFKLXOESDKRF-UHFFFAOYSA-N,0,1,-0.444536420567267,0,0.241457970559345,1.63958001729314,1.09110666989622,1.74450782202277,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,125727-50-6,SLC12A3 gene inhibitor,CA1,CHEMBL435,3639,MoA public,3639,SE-94-SD50,,0.2,0.5
10,HEMJMIZAXNWBAM-PKTZIBPZSA-N,0,1,-0.524474786070733,0,-0.281766859885681,0.0675763465058125,0.505930290425267,0.295157652731896,CC[C@@H]1C[C@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ncc(-c3cnn(C)c3)cn2)CN1C(=O)OC(C)C,1160064-67-4,CETP inhibitor,CETP,CHEMBL3685781,42634257,MoA public,42634257,QB-18-HD65,,0.2,0.5
10,YFUXWHLSMLQHNR-UHFFFAOYSA-N,0,1,0.692818548977717,0,-1.30251755606411,-1.68201384030811,-0.993553278187355,-1.72398230073997,N/C(=N\C(=O)c1nc(Cl)c(N)nc1N)NCCCCNC(=O)c1ccc(C(=O)NCCCCN/C(N)=N/C(=O)c2nc(Cl)c(N)nc2N)cc1,,Epithelial Sodium Channels (ENaC) Blockers,SCNN1A,,24739761,MoA public,24739761,ID-39-TZ41,,0.2,0.5
10,BUGYDGFZZOZRHP-UHFFFAOYSA-N,0,1,-1.56440176152077,0,0.585756848614393,0.563460630479918,0.94793340370623,0.635872035333948,CC12CC3CC(C)(C1)CC(N)(C3)C2,19982-08-2,NMDA Antagonists,GRIN2A,CHEMBL1699,4054,MoA public,4054,TC-88-AU86,,0.2,0.5
10,BUGYDGFZZOZRHP-UHFFFAOYSA-N,0,1,-1.56440176152077,0,0.585756848614393,0.563460630479918,0.94793340370623,0.635872035333948,CC12CC3CC(C)(C1)CC(N)(C3)C2,19982-08-2,NMDA Antagonists,GRIN2A,CHEMBL1699,4054,MoA public,4054,WB-74-GT58,,0.2,0.5
10,JCKYGMPEJWAADB-UHFFFAOYSA-N,0,0,-2.39973372069702,0,-1.75710355170692,-2.3823990764819,1.65946694592165,-1.75147438221229,,,,,,,MoA public,2708,DC-46-TE14,,0.2,0.5
10,MAOSUPNJVJGJEU-UHFFFAOYSA-N,0,1,-1.84117525402379,0,1.20878037035644,0.0895618225262103,1.17534480854533,0.272158947823478,Fc1ccc(-c2[nH]cnc2-c2ccncc2)cc1,181630-93-3,p38alpha MAPK Inhibitors;Non-Steroidal Antiinflammatory Drugs,MAPK14,CHEMBL63135,667570,,,,,0.2,0.5
10,BXVNPOBNVRBOOV-UHFFFAOYSA-N,0,1,0.756019386414726,0,-0.0918989451571492,0.299018114561719,-0.436965165099749,0.944969970465571,Cc1cc(N2CCOCC2)nc2ccc(NC(=O)C3CCCCC3)cc12,442898-34-2,Glucosylceramidase inhibitor,GBA,CHEMBL403714,5067281,MoA public,5067281,VD-07-NF42,,0.2,0.5
10,DGENZVKCTGIDRZ-UHFFFAOYSA-N,0,1,13.468934387684,0,-2.55939015997907,-1.22789576547791,-2.45352954405605,-0.809254091000072,O=C(O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,885101-89-3,FFAR1 agonist;Free Fatty Acid Receptor 1 (FFAR1;GPR40) Agonists,FFAR1,CHEMBL207881,11595431,MoA public,11595431,AB-51-WV08,,0.2,0.5
10,YFDNXWTWDPWCOC-GQCTYLIASA-N,0,1,-1.1985216145154,0,1.12650001817203,-0.177689365313714,0.306044586746444,-0.195649872061596,Cc1nnn(Cc2cc(C(F)(F)F)ccc2/C=C/C(=O)N2CCC(c3nnc(C)o3)CC2)n1,,Autotaxin inhibitor,ENPP2,,117822197,,,,,0.2,0.5
10,LYLFQLCLUXOFOL-UHFFFAOYSA-N,0,1,0.178359142178499,0,0.145528673547635,0.556947169888759,-0.0649077966780673,0.798422465556462,,,,,,,,,,,0.2,0.5
10,PHCCFIGNVNPMML-RPWUZVMVSA-N,0,1,0.300069249372478,0,-0.219922218006457,0.946915997560236,0.542422781830372,1.08449840897707,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2Cc2ccccc2)C(C)C)ccc1OC,,Renin Inhibitors,REN,CHEMBL2322611,11518143,MoA public,11518143,BC-13-GC37,,0.2,0.5
10,OTBXOEAOVRKTNQ-UHFFFAOYSA-N,0,1,-2.98044422874981,0,-0.724876098880095,-2.12952512939992,0.755869208026304,-1.9407170997189,O=C1CN2Cc3c(ccc(Cl)c3Cl)NC2=N1,58579-51-4,PDE3A inhibitor,PDE3A,CHEMBL1200759,135409400,MoA public,2182,MD-34-IO82,,0.2,0.5
